Merlot Wine Data,,,,,,,,,,,,,,,,,,,,,,,,
Winery,,,Tinhorn,Tinhorn,Tinhorn,Quails Gate,Quails Gate,Quails Gate,Sandhill,Sandhill,Sandhill,Nk'Mip,Nk'Mip,Nk'Mip,Inniskilin,Inniskilin,Inniskilin,Cedar Creek,Cedar Creek,Cedar Creek,Arrowleaf,Arrowleaf,Arrowleaf,
Vintage Year,,,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,
Alcohol Content,,,13.70%,13.70%,13.70%,14.50%,14.50%,14.50%,14.50%,14.50%,14.50%,14.20%,14.20%,14.20%,14%,14%,14%,13.90%,13.90%,13.90%,14.80%,14.80%,14.80%,
Bottle Depth,,,Top,Middle,Bottom,Top,Middle,Bottom,Top,Middle,Bottom,Top,Middle,Bottom,Top,Middle,Bottom,Top,Middle,Bottom,Top,Middle,Bottom,
Feature ID,Retention Time,m/z,TH_T_50,TH_M_50,TH_B_50,QG_T_50,QG_M_50,QG_B_50,SH_T_50,SH_M_50,SH_B_50,NK_T_50,NK_M_50,NK_B_50,INN_T_50,INN_M_50,INN_B_50,CC_T_50,CC_M_50,CC_B_50,AL_T_50,AL_M_50,AL_B_50,
2.3545_733.2923,2.3545,733.2923,0,0,0,0,0.0133,0,0,0,0,0,0,0,0,0,0.0536,0.0383,0.0732,0,0,0,0,
2.3546_259.8616,2.3546,259.8616,0,0,0,0.0447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3548_934.5751,2.3548,934.5751,0.0433,0,0,0,0,0.0407,0.0161,0,0,0,0,0,0,0,0,0,0,0.0419,0,0,0,
2.3548_643.0497,2.3548,643.0497,0,0,0,0.1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344,0,
2.3548_942.7573,2.3548,942.7573,0,0,0,0,0,0,0,0,0,0,0,0.0546,0,0,0,0,0,0.0209,0,0,0,
2.3549_487.0398,2.3549,487.0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3549_596.3625,2.3549,596.3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3549_947.2657,2.3549,947.2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514,0,0,0,0,0,0,0,
2.3551_834.2194,2.3551,834.2194,0.0319,0.0199,0,0,0,0.0452,0.0987,0.0875,0,0,0,0.0958,0,0,0,0.0986,0,0,0.0402,0,0.0736,
2.3551_887.082,2.3551,887.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196,0,0,
2.3553_817.1498,2.3553,817.1498,0.2308,0.4836,0.0672,0,0,0,0.1307,0.3935,0,0,0.2447,0.1598,0.2096,0.2352,0.0906,0.0889,0,0.1619,0.0589,0.0584,0.2283,
2.3554_648.1108,2.3554,648.1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169,0,0,0,0,
2.3557_974.2332,2.3557,974.2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735,0,0,
2.3557_539.6861,2.3557,539.6861,0.0141,0,0,0.0176,0,0,0,0.0347,0,0,0,0,0.0479,0.0474,0,0,0,0,0,0,0,
2.3557_676.0813,2.3557,676.0813,0,0,0,0,0,0,0,0.0283,0,0,0,0.0278,0,0.022,0.0586,0,0,0,0,0,0,
2.3559_559.0188,2.3559,559.0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.356_178.7382,2.356,178.7382,0,0,0,0,0,0,0.014,0,0,0,0,0,0.0407,0,0,0,0,0,0.0359,0,0,
2.3567_287.0548,2.3567,287.0548,0,0.0216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3568_511.1623,2.3568,511.1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3569_903.1552,2.3569,903.1552,0,0.091,0.0458,0.0656,0,0,0.0446,0.0925,0,0.0805,0.0511,0,0,0,0.0693,0.0268,0,0,0,0,0.0643,
2.357_549.588,2.357,549.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3574_238.7116,2.3574,238.7116,0,0.0456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3575_666.0624,2.3575,666.0624,0.0228,0,0,0,0,0.0244,0.0402,0,0.02,0,0,0,0,0.0415,0.0514,0,0,0,0,0,0.0517,
2.3575_448.2186,2.3575,448.2186,0.0633,0,0,0,0,0,0.0491,0.0414,0.0496,0.0774,0,0.0903,0.1016,0.0446,0.088,0,0,0,0.2299,0.1543,0.1803,
2.3576_858.6863,2.3576,858.6863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357,0.0381,
2.3577_357.5946,2.3577,357.5946,0,0,0.021,0,0.0197,0,0.0162,0,0,0.0477,0,0,0,0.0564,0,0,0,0,0,0,0,
2.3578_833.503,2.3578,833.503,0.0567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3578_326.9927,2.3578,326.9927,0,0,0.053,0,0.0361,0,0,0,0.0499,0.0637,0.1065,0,0,0,0,0,0.2076,0.1338,0,0,0,
2.3578_534.2259,2.3578,534.2259,0.0504,0,0,0,0,0,0,0,0,0,0,0,0.1452,0,0.1062,0,0,0,0.095,0.1789,0,
2.3579_922.692,2.3579,922.692,0,0,0,0.0336,0,0,0,0,0.0163,0,0,0.0194,0,0,0.0183,0,0,0,0,0,0,
2.3581_847.1586,2.3581,847.1586,0.0365,0.2638,0.2603,0,0,0,0.2088,0.1531,0.3335,0.1858,0.1865,0.0283,0.1005,0.3005,0.1348,0.069,0,0,0.0523,0.1093,0.0448,
2.3583_878.4602,2.3583,878.4602,0,0,0,0,0,0,0,0,0,0,0.049,0,0,0.0445,0.0425,0,0,0,0,0,0.0336,
2.3585_742.0533,2.3585,742.0533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3589_587.3311,2.3589,587.3311,0.0705,0.0197,0,0,0.2036,0,0,0,0.1574,0.0709,0.1443,0.0409,0.1474,0.0725,0.1194,0.1974,0.2422,0.2069,0,0.2056,0,
2.359_794.0295,2.359,794.0295,0,0,0,0,0,0,0,0,0,0,0.0252,0,0,0,0,0,0,0,0,0,0,
2.3593_358.6399,2.3593,358.6399,0,0,0,0,0,0,0,0,0,0,0,0,0.0261,0,0,0.0476,0,0,0,0,0,
2.3594_443.931,2.3594,443.931,0,0,0,0,0,0.0438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3594_531.5149,2.3594,531.5149,0,0,0,0.047,0,0,0,0,0,0,0,0,0,0,0.0252,0,0.0195,0,0.0219,0,0,
2.3596_973.1183,2.3596,973.1183,0.0459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3598_408.089,2.3598,408.089,0.0775,0.06,0,0.0383,0,0,0.0534,0,0,0,0.1115,0.0384,0,0.0972,0,0.1187,0.0711,0.0771,0,0.0297,0.1587,
2.36_260.8179,2.36,260.8179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227,0.0525,0,0,0,0,0,
2.3601_983.2355,2.3601,983.2355,0.1678,0,0,0.1791,0.0786,0.0963,0.198,0.28,0.2164,0.1569,0.1886,0.1219,0.1882,0.154,0.1524,0.2029,0.3599,0.2191,0.3256,0.2211,0.1453,
2.3601_246.5336,2.3601,246.5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3601_530.8726,2.3601,530.8726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3607_513.2993,2.3607,513.2993,0.4839,0.4872,0.384,0.0739,0.1598,0.1884,3.4227,3.7159,3.0257,1.3745,1.4025,1.4521,0.3917,0.4563,0.309,0.1481,0.1512,0.1481,0.1034,0.1898,0.1858,
2.3607_890.8328,2.3607,890.8328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3608_979.5182,2.3608,979.5182,0,0,0,0,0,0,0,0,0,0.026,0,0.0377,0,0,0,0,0,0,0.022,0,0,
2.361_933.1855,2.361,933.1855,0,0.0992,0.1317,0.0809,0,0.1741,0,0,0.0448,0,0,0,0.0675,0.136,0.0723,0,0,0,0.0365,0.044,0,
2.3613_540.8636,2.3613,540.8636,0,0,0,0,0,0,0.0122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3614_987.4765,2.3614,987.4765,0,0,0,0,0,0,0.0119,0,0,0,0,0,0,0,0,0,0,0,0,0.0283,0,
2.3615_512.6251,2.3615,512.6251,0,0,0,0,0,0,0,0.0143,0.0363,0,0,0,0,0,0,0,0,0,0,0,0,
2.3617_997.2087,2.3617,997.2087,0,0,0.046,0.0612,0.1302,0.1138,0.1601,0.1381,0.2947,0.1283,0.0772,0.1656,0.1648,0,0.2154,0.1928,0.0817,0.1428,0.0472,0.1078,0.0627,
2.3618_197.8359,2.3618,197.8359,0,0.0261,0,0,0,0.0562,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0,
2.362_646.4477,2.362,646.4477,0.0599,0,0.0268,0,0.0298,0,0.0347,0,0,0.0448,0,0.0227,0,0,0,0,0.0267,0,0,0.0586,0.0533,
2.362_534.5776,2.362,534.5776,0,0.0778,0,0.0187,0,0,0,0.1086,0.0968,0,0.0599,0,0,0,0,0,0,0,0,0,0,
2.3623_767.3014,2.3623,767.3014,0,0.0485,0,0,0,0,0,0,0,0,0.0167,0.0472,0,0,0,0,0,0,0,0,0,
2.3624_634.0819,2.3624,634.0819,0,0,0,0.0157,0,0,0,0,0,0,0,0.0503,0,0,0,0,0,0,0.0587,0,0,
2.3626_594.6376,2.3626,594.6376,0,0,0,0.0365,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0.0539,0,0,
2.3626_674.0865,2.3626,674.0865,0,0.0721,0,0,0,0.0432,0,0,0,0,0,0,0,0,0,0.0193,0,0,0,0,0,
2.3626_894.3606,2.3626,894.3606,0,0,0.0764,0,0.0502,0.0418,0.0176,0.0569,0.0444,0,0.0751,0,0,0,0,0,0,0,0.0479,0.098,0,
2.3627_878.421,2.3627,878.421,0,0,0,0.0156,0,0,0.0387,0,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,
2.3627_587.2188,2.3627,587.2188,0,0,0,0.0168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3629_981.6193,2.3629,981.6193,0,0,0,0,0,0,0,0,0,0,0.0628,0.0176,0,0,0,0,0,0.0271,0,0,0,
2.3633_937.274,2.3633,937.274,0,0,0,0,0,0,0.0668,0,0,0,0,0,0,0,0,0.0463,0,0,0,0,0.0862,
2.3634_575.1335,2.3634,575.1335,0.0862,0,0.2598,0.0581,0,0,0.2424,0.3756,0.1437,0.215,0.194,0.1883,0.1639,0.324,0.2027,0,0.0708,0.1868,0.2405,0.2695,0.5383,
2.3636_722.0349,2.3636,722.0349,0,0,0,0,0,0,0,0,0.0544,0,0,0,0.0492,0,0,0,0,0.0186,0,0,0,
2.3638_527.1155,2.3638,527.1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1096,0,0,0.0698,
2.3639_441.0373,2.3639,441.0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3639_573.9417,2.3639,573.9417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138,0,0,
2.364_795.1402,2.364,795.1402,0.0659,0,0.0569,0,0.0417,0,0,0,0.0499,0,0.0563,0.0462,0.0634,0,0,0,0,0,0,0.0576,0,
2.364_738.5271,2.364,738.5271,0,0,0,0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.364_334.8263,2.364,334.8263,0,0,0,0,0,0,0,0,0,0.0136,0,0,0.0359,0,0,0,0,0,0,0,0,
2.3641_460.093,2.3641,460.093,0,0.123,0,0,0,0,0.037,0,0,0,0.0538,0,0.0417,0,0,0,0,0,0,0,0,
2.3642_973.3387,2.3642,973.3387,0,0,0,0.0159,0,0,0,0,0,0,0,0,0,0.0407,0,0,0,0,0,0,0,
2.3642_779.1869,2.3642,779.1869,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.0811,0.0423,0.0911,0.0208,0,0,0,0.0487,
2.3644_966.1829,2.3644,966.1829,0,0,0,0,0,0,0,0,0,0,0,0,0.0509,0,0,0,0.0377,0,0,0,0,
2.3644_797.6623,2.3644,797.6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537,0,0,
2.3646_880.3286,2.3646,880.3286,0,0,0,0.072,0,0,0,0.0577,0,0.0804,0,0,0.038,0,0,0,0,0,0,0,0,
2.3646_751.5719,2.3646,751.5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244,0,0,0,0.0173,
2.3652_285.2066,2.3652,285.2066,0,0.0286,0,0.0817,0.0262,0.0267,0.0204,0,0,0,0,0,0,0.0218,0,0.0764,0,0.03,0,0,0,
2.3654_953.2089,2.3654,953.2089,0,0,0.0516,0,0.0431,0,0,0.0918,0.0767,0.075,0,0,0,0,0.0467,0.0715,0,0,0.0806,0.0956,0,
2.3654_534.5243,2.3654,534.5243,0.0873,0,0,0,0,0,0,0,0,0.0348,0.1101,0,0,0,0,0,0,0,0,0,0,
2.3655_994.6026,2.3655,994.6026,0,0,0,0,0,0,0.0376,0,0.0389,0,0,0.0445,0,0,0,0.0577,0,0,0.0242,0.0411,0,
2.3656_545.1286,2.3656,545.1286,0,0,0,0,0,0,0,0.0402,0,0.0134,0,0,0,0,0,0,0,0,0,0,0.021,
2.3657_766.2135,2.3657,766.2135,0.2619,0.148,0.1532,0.3466,0.4016,0.2278,0.2055,0.1962,0.1689,0.1485,0.1608,0.2315,0.4425,0.7907,0.4669,0.2587,0.2346,0.3196,0.1223,0.0865,0.2042,
2.3659_887.2208,2.3659,887.2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.366_256.5672,2.366,256.5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3663_534.1846,2.3663,534.1846,0.114,0,0.0367,0,0.0329,0,0,0,0,0,0.069,0.0225,0,0,0,0.0559,0.0482,0,0,0,0,
2.3663_585.2455,2.3663,585.2455,0,0,0.0494,0,0,0,0,0,0,0,0.0509,0,0,0,0,0,0,0,0.0237,0,0,
2.3663_513.049,2.3663,513.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3664_934.8663,2.3664,934.8663,0,0,0,0,0,0,0,0,0,0.0513,0,0,0,0,0,0,0.0348,0,0,0,0,
2.3666_530.5699,2.3666,530.5699,0,0,0,0,0,0,0.0394,0.0258,0,0,0.0613,0,0,0,0,0,0,0,0,0.0288,0,
2.3667_579.1495,2.3667,579.1495,7.8822,9.7513,8.6409,6.6472,6.8757,6.6647,2.9875,3.5707,2.9273,4.9176,5.6038,5.4365,6.686,6.9133,6.9838,2.5035,1.8057,2.491,4.4136,4.3969,4.324,
2.3668_736.0323,2.3668,736.0323,0,0.0178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,
2.367_733.1284,2.367,733.1284,0,0,0,0,0,0,0.0402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3671_553.154,2.3671,553.154,2.3577,2.7375,1.6795,1.1225,0.8494,1.077,3.5775,3.4482,2.6637,2.0477,2.5828,2.6683,3.4714,3.4637,3.4863,0.7274,0.8506,1.3925,4.1786,3.727,4.2299,
2.3675_220.5176,2.3675,220.5176,0,0,0,0.0181,0,0,0.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3675_858.9284,2.3675,858.9284,0,0,0,0,0.0239,0,0.0469,0,0.0188,0,0,0.0338,0,0.0335,0,0,0,0,0,0,0,
2.3681_529.4866,2.3681,529.4866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3682_974.1783,2.3682,974.1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3683_891.3978,2.3683,891.3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338,0.0499,0,0,0,0,0,0,
2.3684_294.7961,2.3684,294.7961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3685_765.1647,2.3685,765.1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237,0,0,0.0431,0,
2.3685_534.4403,2.3685,534.4403,0.0335,0,0.1023,0,0,0,0.1392,0.144,0,0.079,0.153,0.1327,0.1074,0,0.1043,0,0.0129,0,0.107,0.148,0.1305,
2.3686_457.9096,2.3686,457.9096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3691_589.926,2.3691,589.926,0,0,0,0,0,0,0,0,0,0.0392,0,0.036,0,0,0,0,0,0,0,0,0,
2.3691_122.8407,2.3691,122.8407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3692_835.2101,2.3692,835.2101,0,0,0.0828,0,0,0,0.5317,1.0184,0.5956,0.1409,0.2315,0.2453,0,0.1225,0,0.2383,0.2312,0.2961,1.4834,1.6852,1.7368,
2.3693_782.201,2.3693,782.201,0,0,0,0.0973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3694_118.7131,2.3694,118.7131,0.0383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3697_834.434,2.3697,834.434,0,0,0,0,0,0,0.0385,0.0953,0,0.0797,0,0,0,0,0,0,0,0,0,0,0,
2.3698_924.2379,2.3698,924.2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224,0,0,0,0,0,
2.3701_355.0844,2.3701,355.0844,0,0,0,0,0,0,0,0,0,0.0146,0,0,0,0.0147,0,0,0.0332,0,0,0,0,
2.3702_977.3219,2.3702,977.3219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302,0,
2.3704_877.344,2.3704,877.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3704_975.1449,2.3704,975.1449,0,0,0.0409,0,0.0565,0,0,0,0,0,0,0,0,0,0,0,0,0.0187,0.0186,0,0,
2.3704_168.0684,2.3704,168.0684,1.034,1.1263,0.9506,1.016,0.962,0.6791,0.7544,0.7214,0.6545,1.5724,1.3986,1.4766,0.4384,0.418,0.4605,4.8658,4.9777,4.7669,0.3153,0.2811,0.3371,
2.3706_783.2079,2.3706,783.2079,11.1803,14.7532,2.5555,2.9528,8.4352,8.6478,5.8348,5.8997,5.723,6.2093,5.9542,6.1672,8.5212,8.1526,7.9825,3.0364,3.3084,3.3733,10.1229,8.8954,9.9581,
2.3707_825.2316,2.3707,825.2316,0,0.0514,0.0457,0,0,0,0,0,0,0.1036,0,0.1016,0.0389,0,0,0.0438,0.0731,0.0398,0,0,0.2231,
2.3709_938.366,2.3709,938.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233,0,0,0.0771,0,0,0,
2.371_522.0988,2.371,522.0988,0.0642,0,0,0.0902,0.1002,0.0364,0.1379,0,0.1166,0,0,0,0.0456,0.1097,0,0.0861,0,0,0,0.1109,0.2252,
2.3716_887.7748,2.3716,887.7748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0.0431,0,0,0,0,
2.3716_495.1774,2.3716,495.1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3717_606.0594,2.3717,606.0594,0,0.0273,0,0,0,0.0272,0.0189,0,0,0,0,0,0.0331,0,0.0171,0,0,0,0.0137,0,0,
2.3718_709.0646,2.3718,709.0646,0,0,0,0.0168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3719_969.3087,2.3719,969.3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179,
2.372_971.334,2.372,971.334,0,0,0.0369,0,0.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3721_278.1966,2.3721,278.1966,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0,0,0,0,0,0.0531,0,0,
2.3722_831.0729,2.3722,831.0729,0.0625,0,0,0.031,0,0,0,0,0.0128,0.0313,0,0,0,0,0,0.0124,0,0,0,0,0,
2.3722_111.3072,2.3722,111.3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3722_571.197,2.3722,571.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147,0,0,0,
2.3723_530.7493,2.3723,530.7493,0,0,0,0,0,0,0,0.0357,0,0,0.0227,0,0,0,0,0,0,0,0,0,0,
2.3723_482.2678,2.3723,482.2678,1.1385,2.2229,1.6718,0,0.1317,0,0,0.2341,0.1935,0,0,0.1673,0.0646,0.229,0.0751,0.1202,0.1093,0.0916,0.24,0,0,
2.3725_378.5754,2.3725,378.5754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3728_873.1,2.3728,873.1,0,0,0.0381,0,0,0,0,0.0207,0,0,0,0,0,0,0,0.0473,0,0.0139,0,0.0341,0,
2.373_297.4038,2.373,297.4038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3734_596.1653,2.3734,596.1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578,0,0,0,0,0.0783,0.039,0,
2.3735_976.314,2.3735,976.314,0,0.0909,0.2396,0.0866,0.1046,0,0.075,0,0.066,0.0215,0,0,0.0682,0.0589,0.098,0,0,0,0.081,0.0679,0.0663,
2.374_892.5504,2.374,892.5504,0.1269,0.0937,0.1117,0,0.0855,0.0846,0.1084,0.0799,0.1334,0.0809,0,0.0438,0.0673,0.0536,0.0558,0,0,0.0456,0.1079,0.0617,0.0379,
2.3742_605.8698,2.3742,605.8698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416,0,0,0,0,0,0,0,
2.3743_836.0765,2.3743,836.0765,0,0.0383,0,0,0,0,0,0,0.0369,0,0,0,0,0,0,0,0,0,0,0,0,
2.3744_379.5164,2.3744,379.5164,0,0.0523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3744_530.6054,2.3744,530.6054,0,0.0309,0,0,0,0,0.0354,0,0,0.0449,0,0,0,0.0562,0,0,0,0,0.0133,0,0,
2.3755_826.1217,2.3755,826.1217,0,0,0,0.0154,0.0168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3756_858.8165,2.3756,858.8165,0.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3757_510.7857,2.3757,510.7857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3758_366.1458,2.3758,366.1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3765_665.6397,2.3765,665.6397,0,0,0,0,0,0,0.0363,0.0207,0,0,0.0349,0,0,0,0,0,0,0,0,0,0,
2.3765_211.1429,2.3765,211.1429,0,7.8421,0,0,0,4.4011,2.933,2.8432,1.7153,0,1.841,2.5394,0,0,0,2.9373,2.893,2.9543,0,1.7219,2.0562,
2.3767_596.3199,2.3767,596.3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367,0,0.0129,0,0,0.0126,0,0,
2.3767_243.6803,2.3767,243.6803,0,0,0.0673,0,0.048,0,0.0538,0,0,0.0515,0,0,0.0411,0,0,0,0.0298,0,0,0,0,
2.3769_661.0748,2.3769,661.0748,0,0,0.0252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416,0,0,0,0,
2.3772_228.6658,2.3772,228.6658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3772_715.0885,2.3772,715.0885,0.0239,0.0589,0.0766,0,0.1052,0,0,0.079,0,0,0,0.0558,0,0,0,0.0524,0,0,0.1198,0.0935,0.1316,
2.3776_800.2378,2.3776,800.2378,0.4069,0.5498,0.4181,0.246,0.1444,0,0.2263,0.1288,0.0956,0.2286,0.1238,0.1944,0.1982,0.0435,0.3195,0,0.1269,0.1637,0.4141,0.2638,0.2212,
2.3778_936.5809,2.3778,936.5809,0.1373,0.0908,0.0805,0,0,0.0669,0.059,0.0462,0,0.0466,0,0.0661,0.0216,0,0.0574,0,0.0791,0,0,0,0,
2.3781_684.2548,2.3781,684.2548,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0,0,0,0,0,0,0,
2.3782_872.8192,2.3782,872.8192,0,0,0,0,0,0,0.0423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3783_427.2887,2.3783,427.2887,0.0848,0,0.2327,1.4647,1.3354,1.6858,1.5245,1.4034,1.4316,2.5522,2.2075,2.2292,1.9276,2.0176,1.9104,3.392,3.2892,2.6626,1.2113,0.9719,1.0494,
2.3784_270.1286,2.3784,270.1286,0.1305,0.1517,0.2302,0.4193,0.2251,0.2077,0.1685,0.1447,0.2164,0.1512,0.0981,0.2697,0.2335,0.176,0.2966,0.7021,0.5258,0.443,0.3665,0.197,0.1833,
2.3789_581.6158,2.3789,581.6158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3791_878.1516,2.3791,878.1516,0.0737,0.1012,0.09,0,0.1262,0,0,0.1114,0.0597,0.0773,0,0,0.1025,0,0.0708,0,0,0,0.1176,0.0736,0.1275,
2.3795_841.0414,2.3795,841.0414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3796_637.1477,2.3796,637.1477,0.4689,0.7085,0.3144,0,0.3431,0,0.4596,0.589,0.5045,0.3204,0.2003,0.1787,0.4957,0.1326,0.6229,0,0,0.3498,0.6327,0.4519,0.5856,
2.3798_733.1772,2.3798,733.1772,0,0,0,0.0412,0,0,0,0.0629,0,0,0,0,0.0688,0,0,0,0,0,0,0.0365,0.0985,
2.3803_753.1969,2.3803,753.1969,1.2732,0.7931,1.2564,0.4428,1.2514,1.4894,0.3085,0.3997,0.3179,0.8708,0.4423,0.9548,0.6436,0.7546,0.8475,0.0873,0.2393,0.2386,1.605,1.0853,1.7861,
2.3804_529.56,2.3804,529.56,0,0,0,0,0,0,0,0.0188,0.0168,0,0,0,0,0,0,0,0,0,0,0,0,
2.3808_959.2391,2.3808,959.2391,0,0,0,0,0.0546,0,0,0,0.1164,0,0,0.0786,0,0,0,0,0.0726,0,0,0,0,
2.381_347.9174,2.381,347.9174,0,0,0,0,0,0,0,0,0.0339,0,0,0,0,0,0,0,0,0.0171,0,0,0,
2.3812_261.7865,2.3812,261.7865,0,0,0,0,0,0,0,0.0471,0,0,0,0.0317,0,0,0,0,0,0,0,0,0,
2.3812_818.1515,2.3812,818.1515,0,0.1229,0,0.1423,0.1352,0.0655,0,0,0.0702,0.0618,0.023,0,0,0,0.1412,0.0343,0,0,0,0,0,
2.3821_104.827,2.3821,104.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427,0,0,0.0222,
2.3829_924.3705,2.3829,924.3705,0,0.0199,0,0,0,0,0,0,0,0,0,0.0468,0,0,0,0,0,0,0,0,0,
2.383_689.0841,2.383,689.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
